date,R01_rate_usd_mt,R02_rate_usd_mt,R03_rate_usd_mt,R04_rate_usd_mt,R05_rate_usd_mt,R06_rate_usd_mt,R07_rate_usd_mt,R08_rate_usd_mt,R09_rate_usd_mt,R10_rate_usd_mt,R11_rate_usd_mt,R12_rate_usd_mt,R13_rate_usd_mt,R14_rate_usd_mt,R15_rate_usd_mt,R16_rate_usd_mt,R17_rate_usd_mt,R18_rate_usd_mt,R19_rate_usd_mt,R20_rate_usd_mt
2025-07-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-07-31,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-08-31,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-01,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-02,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-03,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-04,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-05,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-07,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-08,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-09,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-10,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-11,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-12,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-13,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-14,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-15,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-16,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-17,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-19,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-20,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-21,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-22,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-23,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-24,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-25,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-26,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-27,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,65.59,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-28,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-29,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-09-30,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,40.5
2025-10-01,37.5,36,35.34,34.01,25.5,29.4,27.6,43.5,41.47,41.05,40.5,64.44,66.04,44.96,44.4,78,38.4,34.98,24.6,40.05
2025-10-02,37.39,35.56,35.25,34.5,25.5,29.4,26.85,43.17,42,41.4,39.99,66,67.5,44.78,44.4,78,37.35,35.4,24.6,39.38
2025-10-03,37.5,36,35.04,34.5,25.5,29.4,26.25,42.83,41.45,41.4,40.5,64.34,65.67,44.46,43.65,78,36.44,35.4,24.6,38.82
2025-10-04,37.37,36,34.88,34.09,25.5,29.4,25.72,43.5,42,41.37,40.5,66,64.24,44.27,44.4,78,38.4,35.4,24.6,40.5
2025-10-05,37.08,36,34.61,34.5,25.5,29.4,27.6,43.35,42,41.19,39.95,64.39,67.5,45,43.82,78,38.4,35.4,24.6,40.5
2025-10-06,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,41.25,41.18,39.38,66,67.5,45,43.29,78,38.4,35.4,24.6,40.04
2025-10-07,37.47,36,35.21,33.9,25.5,29.4,26.96,43.27,42,41.4,38.69,66,67.5,45,42.64,78,38.4,34.75,24.6,40.5
2025-10-08,37.5,36,35.4,34.5,25.5,29.4,26.31,43.5,41.23,41.4,40.5,66,65.92,45,42.21,78,38.4,35.4,24.6,40.09
2025-10-09,37.46,35.51,35.14,34.06,25.5,29.4,25.81,43.5,42,41.4,40.5,66,67.5,44.89,44.4,78,38.4,35.4,24.6,40.5
2025-10-10,37.42,36,35.13,34.5,25.5,29.4,25.32,43.29,41.29,41.4,40.08,64.26,67.5,44.56,43.6,78,38.4,35.4,24.6,40.5
2025-10-11,37.15,35.36,35.11,34.11,25.5,29.4,27.6,43.5,42,41.28,40.5,62.76,67.5,45,42.96,78,37.46,34.94,24.6,39.75
2025-10-12,36.98,31.31,35.4,33.63,25.5,29.4,26.99,43.23,42,41.4,40.5,61.48,65.74,44.86,44.4,78,38.4,35.4,24.6,39.24
2025-10-13,37.5,34.71,35.4,33.26,25.5,29.4,27.6,43.5,42,41.4,40.5,66,67.5,44.58,43.62,78,37.44,35.01,24.6,40.5
2025-10-14,37.25,34.23,35.4,34.5,25.5,29.4,27.6,43.5,41.5,41.25,40.5,64.33,67.5,44.44,44.4,78,38.4,34.6,24.6,39.88
2025-10-15,37.18,36,35.4,34.5,25.5,29.4,26.85,43.5,41.05,40.9,40.5,62.95,65.79,45,44.4,78,37.38,34.24,24.6,39.26
2025-10-16,37.5,36,35.27,34.5,25.5,29.4,26.2,43.34,42,41.4,40.5,61.3,67.5,45,44.4,78,36.33,35.4,24.6,40.5
2025-10-17,37.5,36,35.4,33.92,25.5,29.4,27.6,43.07,41.42,41.4,39.98,66,67.5,45,43.62,78,38.4,35.4,24.6,39.79
2025-10-18,37.5,36,35.22,34.5,25.5,29.4,27.6,43.5,40.96,41.3,40.5,64.19,65.74,44.81,42.9,78,37.39,35,24.6,40.5
2025-10-19,37.5,36,35.4,34.06,25.5,29.4,26.98,43.5,42,41.4,39.78,62.75,64.03,45,42.26,78,36.38,35.4,24.6,40.5
2025-10-20,37.17,36,35.11,33.63,25.5,29.4,27.6,43.5,42,41.26,39.19,61.43,62.64,44.84,44.4,78,38.4,35.4,24.6,40.5
2025-10-21,37.03,35.35,35.4,34.5,25.5,29.4,27.6,43.5,41.2,41.4,40.5,59.94,61.44,45,44.4,78,38.4,35.4,24.6,40.5
2025-10-22,36.89,34.75,35.12,33.9,25.5,29.4,27.6,43.42,42,41.4,40.5,58.39,67.2,45,44.4,78,37.54,35.4,24.6,40.5
2025-10-23,37.5,36,35.4,33.37,25.5,29.4,26.91,43.18,41.55,41.04,40.5,57.25,67.5,45,43.57,78,38.4,35.02,24.6,40.5
2025-10-24,37.5,35.6,35.34,34.5,25.5,29.4,27.6,43.5,42,40.66,40.5,55.64,65.81,44.88,44.4,78,38.4,34.43,24.6,39.84
2025-10-25,37.41,35.2,35.4,34.13,25.5,29.4,26.85,43.26,42,41.4,40.5,61.21,64.35,44.78,43.67,78,37.33,33.92,24.6,39.07
2025-10-26,37.27,34.8,35.4,34.5,25.5,29.4,26.24,43.5,42,41.4,40.5,59.84,63.07,44.6,44.4,78,36.38,33.47,24.6,38.59
2025-10-27,36.95,36,35.4,33.95,25.5,29.4,25.59,43.5,41.44,40.99,40.5,58.22,61.37,44.49,44.4,78,35.66,35.4,24.6,38.03
2025-10-28,34.53,36,35.35,33.4,25.5,29.4,24.86,43.5,42,40.87,40.5,56.98,59.73,44.21,44.4,78,34.81,34.89,24.6,37.42
2025-10-29,34.47,36,35.4,32.97,25.5,29.4,27.33,43.5,41.38,40.76,40.5,55.62,58.32,44.02,43.65,78,33.95,34.35,24.6,36.74
2025-10-30,37.5,36,35.27,34.5,25.5,29.4,27.6,43.5,42,40.57,39.97,61.27,64.17,45,44.4,78,37.19,33.85,24.6,36.14
2025-10-31,37.44,35.54,35.01,33.89,25.5,29.4,26.98,43.26,42,40.29,39.39,59.59,67.5,44.57,43.91,78,36.3,35.4,24.6,40.14
2025-11-01,37.2,34.92,35.4,33.26,25.5,29.4,27.6,42.93,41.17,40.1,40.5,65.39,67.5,45,44.4,78,35.54,34.82,24.6,40.5
2025-11-02,37.06,34.31,35.16,32.72,25.5,29.4,27.6,42.8,40.64,41.4,39.87,63.57,65.65,44.87,44.4,78,34.77,32.91,24.6,40.5
2025-11-03,37.5,33.79,35.4,32.16,25.5,29.4,27.6,42.44,42,41.4,39.1,55.69,67.5,44.45,44.4,78,33.98,32.27,24.6,40.5
2025-11-04,37.5,33.17,35.4,34.5,25.5,29.4,27.6,42.28,41.51,41.4,40.5,54.42,67.5,45,44.4,78,37.27,31.81,24.6,39.99
2025-11-05,37.5,36,35.13,33.89,25.5,29.4,27.6,42.15,40.76,41.4,39.77,60.01,66.03,45,44.4,78,36.37,31.35,24.6,40.5
2025-11-06,37.35,35.59,35.4,33.33,25.5,29.4,26.81,43.5,40.09,41.1,40.5,58.78,67.5,44.53,43.62,78,38.4,34.77,24.6,39.83
2025-11-07,37.5,36,35.18,32.76,25.48,29.4,27.6,43.18,42,40.78,40.5,64.61,65.56,45,42.8,78,38.4,35.4,24.6,40.5
2025-11-08,37.4,35.59,35.4,34.5,25.5,29.4,27.6,43.03,42,40.54,40.5,66,64.03,44.9,42.14,78,37.52,34.7,24.6,39.84
2025-11-09,37.25,35.16,35.08,33.85,25.5,29.4,27.6,42.72,42,40.19,39.86,66,67.5,45,41.51,78,38.4,35.4,24.6,40.5
2025-11-10,37.5,36,34.9,34.5,25.5,29.4,27.6,43.5,41.17,41.4,39.36,66,65.97,45,44.4,78,38.4,34.95,24.6,39.89
2025-11-11,37.19,36,35.4,33.87,25.5,29.4,27.6,43.5,40.59,41.4,40.5,64.38,67.5,44.52,43.76,78,38.4,34.39,24.6,39.29
2025-11-12,37.09,35.47,35.24,33.44,25.5,29.4,26.8,43.39,40.1,41.31,39.79,66,65.5,44.32,42.98,78,38.4,35.4,24.6,40.5
2025-11-13,37.5,35.04,34.86,34.5,25.5,29.4,26.02,43.5,39.4,41.09,39.25,66,67.5,43.87,42.46,78,37.49,35.4,24.6,39.71
2025-11-14,37.1,36,34.75,34.5,25.5,29.4,25.36,43.5,42,40.87,38.57,64.36,65.97,45,44.4,78,38.4,35.4,24.6,39
2025-11-15,37.5,36,35.4,33.82,25.5,29.4,27.6,43.5,42,40.62,37.9,66,67.5,45,43.7,78,37.4,35.4,24.6,40.5
2025-11-16,37.16,36,35.18,33.39,25.5,29.4,27.6,43.07,42,40.21,40.5,66,67.5,44.66,44.4,78,38.4,34.76,24.6,40.5
2025-11-17,37.5,36,34.8,34.5,25.5,29.4,26.89,42.61,42,39.86,40.5,66,67.5,45,44.4,78,38.4,34.16,24.6,40.5
2025-11-18,37.5,36,35.4,34.5,25.5,29.4,27.6,43.5,41.14,39.73,40.5,64.3,67.5,44.52,43.57,78,37.51,33.6,24.6,40.5
2025-11-19,37.39,35.54,35.4,33.97,25.5,29.4,26.95,43.21,42,41.4,40.5,66,67.5,45,43.04,78,38.4,35.4,24.6,39.74
2025-11-20,37.5,34.9,35.4,34.5,25.5,29.4,26.19,42.98,42,41.24,39.97,66,67.5,45,42.26,78,37.26,34.91,24.6,39.04
2025-11-21,37.5,34.3,35.22,34.05,25.5,29.4,27.6,43.5,41.37,41.11,40.5,64.5,67.5,45,44.4,78,38.4,34.44,24.6,40.5
2025-11-22,37.5,36,35.12,34.5,25.5,29.4,27.6,43.5,40.74,40.96,40.5,66,67.5,45,43.77,78,38.4,33.98,24.6,39.85
2025-11-23,37.14,36,35.4,34.04,25.49,29.4,27.6,43.5,39.91,40.69,40.5,64.06,65.95,44.79,43.16,78,37.5,33.29,24.6,39.28
2025-11-24,36.89,36,35.23,34.5,25.5,29.4,26.9,43.5,39.29,41.4,40.5,62.37,64.09,44.6,44.4,78,38.4,32.75,24.6,40.5
2025-11-25,37.5,36,34.89,34.5,25.46,29.4,27.6,43.2,38.66,41.4,40.5,60.86,62.34,45,44.4,78,38.4,35.4,24.6,39.86
2025-11-26,37.09,36,35.4,34.5,25.5,29.4,27.6,43.5,42,41.2,40.5,66,67.5,45,44.4,78,38.4,35.4,24.6,36.06
2025-11-27,37.5,35.45,35.4,34.5,25.5,29.4,27.6,43.03,41.31,41.4,39.72,64.19,65.95,44.51,43.77,78,38.4,34.77,24.6,40.29
2025-11-28,37.26,34.79,35.07,33.98,25.5,29.4,26.88,42.74,40.73,41.01,39.18,66,67.5,44.04,42.97,78,38.4,35.4,24.6,39.6
2025-11-29,37.07,34.1,35.4,33.42,25.5,29.4,26.07,43.5,42,40.65,40.5,64.52,67.5,43.89,44.4,78,37.55,34.72,24.6,38.99
2025-11-30,37.5,36,35.4,34.5,25.5,29.4,25.3,43.5,42,41.4,40.5,66,65.85,45,44.4,78,36.62,34.21,24.6,38.25
2025-12-01,37.13,36,35.12,34.5,25.5,29.4,27.6,43.5,42,40.97,39.75,66,63.94,45,44.4,78,38.4,33.72,24.6,37.6
2025-12-02,37.5,35.32,35.4,34.5,25.5,29.4,27.6,42.99,41.16,41.4,40.5,66,67.5,44.81,43.57,78,38.4,35.4,24.6,40.02
2025-12-03,37.5,36,35.4,34.5,25.5,29.4,27.6,42.66,40.51,41.1,39.68,64.38,65.79,45,44.4,78,37.44,34.67,24.6,40.5
2025-12-04,37.37,36,35.4,34.5,25.5,29.4,26.82,43.5,39.7,41.4,40.5,66,67.5,45,44.4,78,36.41,34.03,24.6,40.5
2025-12-05,37.5,35.3,35.11,33.78,25.5,29.4,26.08,43.5,42,41.4,40.5,66,65.92,44.71,44.4,78,35.52,33.39,24.6,40.5
2025-12-06,37.5,34.7,35.4,33.19,25.5,29.4,25.5,43.5,42,41.4,40.5,64.49,63.92,44.55,43.59,78,38.4,35.4,24.6,40.5
2025-12-07,37.14,33.97,35.14,32.61,25.5,29.4,24.93,42.99,41.28,41.01,39.74,62.98,67.5,45,44.4,78,38.4,34.78,24.6,40.5
2025-12-08,36.69,33.26,35.4,32.15,25.45,29.4,24.2,43.5,40.63,41.4,38.92,61.49,67.5,45,44.4,78,38.4,35.4,24.6,39.7
2025-12-09,37.5,32.57,35.13,34.5,25.5,29.4,23.67,43.5,39.88,41.01,38.43,66,65.53,44.76,43.7,78,37.39,34.84,24.6,39.16
2025-12-10,37.05,31.95,34.76,34.5,25.5,29.4,23.02,43.5,42,41.4,37.65,64.43,67.5,44.34,42.92,78,36.55,34.13,24.6,40.5
2025-12-11,36.78,31.31,34.51,34,25.5,29.4,22.34,43.25,42,41.4,40.5,66,65.84,43.94,44.4,78,38.4,35.4,24.6,40.5
2025-12-12,37.5,30.82,35.4,33.44,25.5,29.4,21.81,42.88,41.24,41.4,39.66,64.45,63.96,45,44.4,78,38.4,35.4,24.6,39.81
2025-12-13,37.5,30.33,35.11,34.5,25.5,29.4,21.24,43.5,40.63,41.03,40.5,66,67.5,44.76,44.4,78,38.4,34.65,24.56,40.5
2025-12-14,37.5,33.92,34.82,33.89,25.5,29.4,20.7,43.5,42,41.4,39.69,64.47,67.5,44.32,43.66,78,38.4,34.17,24.6,39.72
2025-12-15,37.5,36,34.55,33.31,25.5,29.4,20.22,43.26,41.2,41.4,40.5,62.71,65.95,45,44.4,78,38.4,35.4,24.6,40.5
2025-12-16,37.5,35.35,34.36,32.84,25.5,29.4,22.29,43.5,40.6,41.4,40.5,66,67.5,44.65,43.66,78,37.39,34.64,24.6,40.5
2025-12-17,37.5,36,35.4,34.5,25.5,29.4,21.76,43.5,42,41.19,40.5,66,67.5,45,44.4,78,36.54,35.4,24.6,39.75
2025-12-18,37.5,36,35.4,34.5,25.5,29.4,21.18,43.5,42,40.97,40.5,66,65.59,44.66,44.4,78,38.4,34.64,24.6,39.22
2025-12-19,37.34,35.51,35.18,34.5,25.5,29.4,23.53,43.05,41.35,40.55,39.83,64.47,64,45,44.4,78,37.44,35.4,24.6,38.51
2025-12-20,37.5,36,35.4,34.5,25.5,29.4,22.85,42.71,42,41.4,40.5,66,62.04,45,43.79,78,38.4,35.4,24.6,37.84
2025-12-21,37.5,36,35.25,34.5,25.5,29.4,22.37,42.45,41.18,41.22,39.69,66,60.31,45,44.4,78,38.4,34.89,24.6,40.5
2025-12-22,37.1,36,35.07,34.5,25.5,29.4,24.63,41.92,40.3,41.4,40.5,63.94,58.7,45,43.57,78,37.42,35.4,24.54,39.82
2025-12-23,36.89,35.27,35.4,33.74,25.5,29.4,23.94,43.5,42,41.11,39.81,66,57.13,45,42.7,78,38.4,34.7,24.6,40.5
2025-12-24,37.5,34.67,35.4,34.5,25.5,29.4,23.25,43.5,42,40.74,40.5,64.14,55.34,45,41.84,78,35.4,35.4,24.6,40.5
2025-12-25,37.03,36,35.4,33.9,25.5,29.4,25.77,43.5,42,40.41,39.62,66,54.06,45,41.02,78,38.4,34.64,24.6,40.5
2025-12-26,36.62,35.47,35.4,33.2,25.5,29.4,25.06,43.5,42,39.92,40.5,66,52.56,44.68,44.4,78,37.43,35.4,24.6,39.83
2025-12-27,36.35,34.78,35.4,32.54,25.5,29.4,27.6,43.08,41.07,41.4,39.75,66,51.48,45,44.4,78,36.39,35.4,24.6,40.5
2025-12-28,37.5,36,34.97,34.5,25.5,29.4,26.79,43.5,42,41.4,38.95,64.4,56.87,45,41.2,78,35.43,34.76,24.59,40.5
2025-12-29,37.06,35.36,35.4,33.9,25.5,29.4,27.6,43.04,42,41.4,38.36,66,63,45,40.42,78,38.4,34.03,24.6,40.5
2025-12-30,36.69,36,35.4,34.5,25.5,29.4,26.78,42.67,42,41.4,40.5,66,67.5,45,39.62,78,38.4,35.4,24.6,39.83
2025-12-31,36.43,36,34.93,33.88,25.5,29.4,27.6,43.5,42,41.4,40.5,64.13,65.36,45,44.07,78,37.27,34.77,24.6,40.5
